ID,Name,CAS,SMILES
T5798,euphorbiafactor L2,218916-51-9,[H][C@]12C[C@@H](OC(=O)c3ccccc3)C(=C)[C@H](OC(C)=O)[C@@]3([H])[C@@H](OC(=O)c4ccccc4)[C@@H](C)C[C@]3(OC(C)=O)C(=O)\C(C)=C/[C@@]1([H])C2(C)C
T5796,Plantainoside D,147331-98-4,OCC1OC(OC2C(O)C(COC(=O)\C=C\c3ccc(O)c(O)c3)OC(OCCc3ccc(O)c(O)c3)C2O)C(O)C(O)C1O
T5795,Suberosin,581-31-7,COc1cc2oc(=O)ccc2cc1C\C=C(\C)C
T5793,Britannin,33627-28-0,[H][C@]12C[C@@H](C)[C@]3([H])[C@H](C[C@H](O)[C@@]3(C)[C@@H](OC(C)=O)[C@]1([H])C(=C)C(=O)O2)OC(C)=O
T5792,Rebaudioside M,1220616-44-3,[H][C@@]12CC[C@@]3(C[C@]1(CC3=C)CC[C@]1([H])[C@@](C)(CCC[C@@]21C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T5791,Fructoheptasaccharide,62512-20-3,OC[C@H]1O[C@@](CO)(OC[C@@]2(OC[C@@]3(OC[C@@]4(OC[C@@]5(OC[C@@]6(O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
T5790,"1,1,1,1-Kestohexose",62512-19-0,OC[C@H]1O[C@@](CO)(OC[C@@]2(OC[C@@]3(OC[C@@]4(OC[C@@]5(O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
T5789,XYLOTRIOSE,47592-59-6,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O[C@@H]3COC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
T5788,XYLOBIOSE,6860-47-5,O[C@@H]1CO[C@@H](O[C@@H]2COC(O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
T5787,Macranthoside B,146100-02-9,[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H]4O)[C@@](C)(CO)[C@]3([H])CC[C@@]12C)C(O)=O
T5786,TETRAHYDROPIPERINE,23434-88-0,O=C(CCCCc1ccc2OCOc2c1)N1CCCCC1
T5785,MALTOTETRAOSE,34612-38-9,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)OC(O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
T5784,Topotecan,123948-87-8,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O
T5783,Rosamultin,88515-58-6,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@](C)(O)[C@H](C)CC[C@@]5(CC[C@@]34C)C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]1(C)C[C@@H](O)[C@H](O)C2(C)C
T5782,Bevirimat,174022-42-5,[H][C@]12[C@@H](CC[C@@]1(CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)CC(C)(C)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O)C(C)=C
T5781,taraxasteryl acetate,6426-43-3,[H][C@]12CC[C@]3([H])[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC[C@@]1(C)CCC(=C)[C@@H](C)[C@]21[H]
T5780,HYPOCRELLIN B,123940-54-5,COc1cc(O)c2c3c1c1c(OC)cc(O)c4c1c1c(c(OC)c4=O)C(C(C)=O)=C(C)Cc(c(OC)c2=O)c31
T5779,MOSLOFLAVONE,740-33-0,COc1cc2oc(cc(=O)c2c(O)c1OC)-c1ccccc1
T5778,"5,7-DIMETHOXYFLAVONE",21392-57-4,COc1cc(OC)c2c(c1)oc(cc2=O)-c1ccccc1
T5777,Phaseoloidin,118555-82-1,OC[C@H]1O[C@@H](Oc2ccc(O)cc2CC(O)=O)[C@H](O)[C@@H](O)[C@@H]1O
T5776,pimpinellin,131-12-4,COc1c(OC)c2ccc(=O)oc2c2ccoc12
T5774,7-demethylsuberosin,21422-04-8,C\C(C)=C\Cc1cc2ccc(=O)oc2cc1O
T5773,"5-hydroxy-7,8-dimethoxyflavone",3570-62-5,COc1cc(O)c2c(oc(cc2=O)-c2ccccc2)c1OC
T5772,1F-fructofuranosylnystose,59432-60-9,OC[C@H]1O[C@@](CO)(OC[C@@]2(OC[C@@]3(OC[C@@]4(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
T5771,Hypocrellin A,77029-83-5,COc1cc(=O)c2c(O)c(OC)c3C[C@](C)(O)[C@H](C(C)=O)c4c(OC)c(O)c5c6c(c(OC)cc5=O)c1c2c3c46
T5770,Alisol B,18649-93-9,[H][C@@]1(OC1(C)C)[C@@H](O)C[C@@H](C)C1=C2C[C@H](O)[C@@]3([H])[C@@]4(C)CCC(=O)C(C)(C)[C@]4([H])CC[C@]3(C)[C@@]2(C)CC1
T5769,Stachydrine,471-87-4,C[N+]1(C)CCC[C@H]1C([O-])=O
T5767,Isovanillic acid,645-08-9,COc1ccc(cc1O)C(O)=O
T5766,Coclaurine,2196-60-3,COc1cc2CCN[C@H](Cc3ccc(O)cc3)c2cc1O
T5765,ranaconitine,1360-76-5,[H][C@@]12CC3[C@H](OC)[C@]1(O)[C@](O)(C[C@@H]3OC)[C@@]1(O)C[C@@]3([H])[C@]22[C@@H]1N(CC)C[C@@]3(CC[C@@H]2OC)OC(=O)c1ccccc1NC(C)=O
T5764,Alliin,556-27-4,N[C@@H](CS(=O)CC=C)C(O)=O
T5763,Sedanolide,6415-59-4,CCCCC1OC(=O)C2=CCCCC12
T5762,REBAUDIOSIDE B(P)(NEW),58543-17-2,[H][C@@]12CC[C@@]3(C[C@]1(CC3=C)CC[C@]1([H])[C@@](C)(CCC[C@@]21C)C(O)=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T5761,Notoginsenoside Ft1,155683-00-4,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OCC(O)C(O)C4O)C(C)(C)C3CCC21C
T5760,SINOACUTINE,4090-18-0,COC1=C[C@@]23CCN(C)[C@@H](Cc4ccc(OC)c(O)c24)C3=CC1=O
T5759,marmesin,13849-08-6,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
T5758,sphondin,483-66-9,COc1cc2ccc(=O)oc2c2ccoc12
T5756,Hastatoside,50816-24-5,[H][C@@]12[C@@H](C)CC(=O)[C@]1(O)C(=CO[C@H]2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)OC
T5755,Aloesin,30861-27-9,CC(=O)Cc1cc(=O)c2c(C)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1
T5754,Kavain,3155-48-4,COC1=CC(=O)OC(C1)\C=C\c1ccccc1
T5753,Flavokawain C,37308-75-1,COc1cc(O)c(C(=O)\C=C\c2ccc(O)cc2)c(OC)c1
T5751,Tigogenin,77-60-1,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2
T5750,Oxyberberine,549-21-3,COc1ccc2cc3-c4cc5OCOc5cc4CCn3c(=O)c2c1OC
T5749,7-Xylosyl-10-deacetyltaxol,90332-63-1,[H][C@@]12C[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1
T5748,AIDS031406,15401-60-2,CC(=O)N4CCc1cc(O)c(O)cc1[C@H]4C[C@@H]3C(=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3C=C)C(=O)OC
T5747,ISOBERGAPTEN,482-48-4,COc1cc2occc2c2oc(=O)ccc12
T5746,Dictamnine,484-29-7,COc1c2ccoc2nc2ccccc12
T5744,Nsc267697,10387-50-5,C\C(C)=C\COc1ccc2ccc(=O)oc2c1
T5743,Gymnemagenin,22467-07-8,[H][C@@]12CC(C)(C)[C@@H](O)[C@H](O)[C@]1(CO)[C@@H](O)C[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)[C@@](C)(CO)[C@]3([H])CC[C@@]12C
T5742,Isodemethylwedelolacton,350681-33-3,Oc1cc(O)c2oc(=O)c3c4cc(O)c(O)cc4oc3c2c1
T5741,Pseudolaric acid B-glucopyranoside,98891-41-9,COC(=O)C1=CC[C@]23CC[C@H]([C@]2(CC1)OC(C)=O)[C@](C)(OC3=O)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T5740,(25RS)-Ruscogenin,874485-32-2,[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CCC(C)CO1)O2
T5739,Paederosidic acid,18842-98-3,[H][C@]12[C@@H](O)C=C(COC(=O)SC)[C@@]1([H])[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC=C2C(O)=O
T5738,7-Epi-10-deacetyltaxol,78454-17-8,[H][C@@]12C[C@@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1
T5737,euphol,514-47-6,[H][C@]1(CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CC\C=C(/C)C
T5736,CYNARIN,19870-46-3,O[C@@H]1C[C@@](C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)(OC(=O)\C=C\c1ccc(O)c(O)c1)C(O)=O
T5735,Deacetyl asperulosidic acid methyl ester,52613-28-2,[H][C@]12[C@@H](O)C=C(CO)[C@@]1([H])[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC=C2C(=O)OC
T5734,(+)-BORNEOL,464-43-7,CC1(C)C2CCC1(C)[C@@H](O)C2
T5733,Xylotetraose,22416-58-6,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O[C@@H]3CO[C@@H](O[C@@H]4COC(O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
T5731,1-Kestose,470-69-9,OC[C@H]1O[C@@](CO)(OC[C@@]2(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
T5730,MALTOHEXAOSE,34620-77-4,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)OC(O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
T5729,L-quebrachitol,642-38-6,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
T5728,OsMundacetone,37079-84-8,CC(=O)\C=C\c1ccc(O)c(O)c1
T5727,CAFESTOL,469-83-0,[H][C@]12CC[C@@]34C[C@@H](CC[C@@]3([H])[C@]1(C)CCc1occc21)[C@@](O)(CO)C4
T5726,Specneuzhenide,449733-84-0,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C/C)[C@@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
T5725,lithospermic acid B,121521-90-2,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c1ccc(O)c2O[C@H]([C@H](C(=O)O[C@H](Cc3ccc(O)c(O)c3)C(O)=O)c12)c1ccc(O)c(O)c1
T5724,neo-gambogic acid,93772-31-7,C\C(C)=C\CCC1(C)CC(O)c2c(O)c3C(=O)C4=CC5CC6C(C)(C)OC(C\C=C(/C)C(O)=O)(C5=O)C46Oc3c(C\C=C(/C)C)c2O1
T5723,DL-Menthol,1490-04-6,CC(C)C1CCC(C)CC1O
T5721,Dehydroevodiamine hydrochloride,111664-82-5,[Cl-].C[n+]1c2-c3[nH]c4ccccc4c3CCn2c(=O)c2ccccc12
T5720,Boldine,476-70-0,[H][C@@]12Cc3cc(O)c(OC)cc3-c3c(OC)c(O)cc(CCN1C)c23
T5719,Vitexia-glucoside,38950-94-6,OC[C@H]1O[C@@H](Oc2ccc(cc2)-c2cc(=O)c3c(O)cc(O)c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3o2)[C@H](O)[C@@H](O)[C@@H]1O
T5718,L-ABRINE,526-31-8,CN[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
T5716,4'-Methoxyresveratrol,33626-08-3,COc1ccc(cc1)\C=C\c1cc(O)cc(O)c1
T5715,FLAVOKAVAIN A(P),37951-13-6,COc1ccc(cc1)\C=C\C(=O)c1c(O)cc(OC)cc1OC
T5714,5-DEMETHYLNOBILETIN,2174-59-6,COc1ccc(cc1OC)-c1cc(=O)c2c(O)c(OC)c(OC)c(OC)c2o1
T5713,"2""-O-¦Â-L-Galorientin",861691-37-4,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c2c(O)cc(O)c3c2oc(cc3=O)-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@H]1O
T5712,zerumbone,471-05-6,C\C1=C/CC(C)(C)\C=C\C(=O)\C(C)=C\CC1
T5711,Methylnissolin-3-O-glucoside?,94367-42-7,[H][C@@]12COc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3[C@]1([H])Oc1c2ccc(OC)c1OC
T5710,Pinocembrin 7-O-beta-D-glucoside,75829-43-5,OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C[C@H](Oc3c2)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
T5708,LUPENONE,1617-70-5,[H][C@]12[C@@H](CC[C@]1(C)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CCC(=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C
T5707,GALANGIN-3-METHYLETHER,6665-74-3,COc1c(oc2cc(O)cc(O)c2c1=O)-c1ccccc1
T5705,Glomeratose A,202471-84-9,COc1cc(cc(OC)c1OC)\C=C\C(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@]1(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T5704,(E)-N-[2-(¦Â-D-Glucopyranosyloxy)ethyl]-,138916-58-2,CS\C=C\C(=O)NCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T5703,"¦Â,¦Â-Dimethylacrylalkannin",34539-65-6,C\C(C)=C\C[C@H](OC(=O)\C=C(\C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
T5702,Tenuifoliside B,139726-36-6,COc1cc(\C=C\C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](COC(=O)c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O
T5701,OPHIOPOGONIN D,945619-74-9,[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2
T5694,Usnic Acid sodium,34769-44-3,[Na+].CC(=O)C1C(=O)C=C2Oc3c(c([O-])c(C)c(O)c3C(C)=O)C2(C)C1=O
T5693,Methoxatin disodium salt,122628-50-6,[Na+].[Na+].OC(=O)c1cc(nc2C(=O)C(=O)c3cc([nH]c3-c12)C([O-])=O)C([O-])=O
T5691,paulownin,13040-46-5,[H][C@]12CO[C@H](c3ccc4OCOc4c3)[C@@]1(O)CO[C@@H]2c1ccc2OCOc2c1
T5690,"4',7-DIMETHOXY-5-HYDROXYFLAVONE",5128-44-9,COc1ccc(cc1)-c1cc(=O)c2c(O)cc(OC)cc2o1
T5689,20-DEOXYINGENOL,54706-99-9,[H][C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](O)[C@@]3(O)[C@H](O)C(C)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C
T5688,Micheliolide,68370-47-8,[H][C@@]12CCC(C)=C3CC[C@@](C)(O)[C@]3([H])[C@H]1OC(=O)C2=C
T5687,WITHAFERIN A,5119-48-2,[H][C@@]12CC[C@H]([C@H](C)[C@@]3([H])CC(C)=C(CO)C(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H]2O[C@]22[C@@H](O)C=CC(=O)[C@]12C
T5682,6-Hydroxyindole,2380-86-1,Oc1ccc2cc[nH]c2c1
T5681,ETHYL CAFFEATE,102-37-4,CCOC(=O)\C=C\c1ccc(O)c(O)c1
T5680,ALOIN,8015-61-0,[H][C@@]1([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12
T5679,trans-Ferulic acid,537-98-4,COc1cc(\C=C\C(O)=O)ccc1O
T5671,Isophorone,78-59-1,CC1=CC(=O)CC(C)(C)C1
T5669,Citric acid monohydrate,5949-29-1,O.OC(=O)CC(O)(CC(O)=O)C(O)=O
T5668,Acetyl-trans-resveratrol,42206-94-0,CC(=O)Oc1ccc(cc1)\C=C\c1cc(OC(C)=O)cc(OC(C)=O)c1
T5667,Acetic acid octyl ester,112-14-1,CCCCCCCCOC(C)=O
T5666,Dipotassium glycyrrhizinate,68797-35-3,[K+].[K+].[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C([O-])=O)C([O-])=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
T5665,Geraniol,106-24-1,C\C(C)=C\CC\C(C)=C\CO
T5662,5-Hydroxy-1-tetralone,28315-93-7,Oc1cccc2C(=O)CCCc12
T5661,Methyl isoeugenol,93-16-3,COc1ccc(C=CC)cc1OC
T5660,Menthone,10458-14-7,CC(C)C1CCC(C)CC1=O
T5657,"3,4-Dimethoxybenzaldehyde",120-14-9,COc1ccc(C=O)cc1OC
T5654,Musk ketone,81-14-1,CC(=O)c1c(C)c(c(c(c1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O
T5653,Cinnamyl acetate,103-54-8,CC(=O)OC\C=C\c1ccccc1
T5650,"2,2':5',2''-Terthiophene",1081-34-1,c1csc(c1)-c1ccc(s1)-c1cccs1
T5649,4-Allylanisole,140-67-0,COc1ccc(CC=C)cc1
T5648,Purpurin,81-54-9,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O
T5647,6-Methylcoumarin,92-48-8,Cc1ccc2oc(=O)ccc2c1
T5646,Cinnamic acid,621-82-9,OC(=O)\C=C\c1ccccc1
T5645,Nerol,106-25-2,C\C(C)=C\CC\C(C)=C/CO
T5625,Zearalenone,17924-92-4,CC1CCCC(=O)CCC\C=C\c2cc(O)cc(O)c2C(=O)O1
T5620,Fenchyl Alcohol,1632-73-1,CC1(C2CCC(C2)(C1O)C)C
T5616,Diethyl malonate,105-53-3,CCOC(=O)CC(=O)OCC
T5615,Benzyl acetate,140-11-4,CC(=O)OCc1ccccc1
T5609,3-Methylbutanoic acid,503-74-2,CC(C)CC(O)=O
T5607,Geranyl acetate,105-87-3,CC(=O)OC\C=C(/C)CC\C=C(\C)C
T5602,Benzylpenicillin potassium,113-98-4,[K+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)Cc1ccccc1)C([O-])=O
T5599,Hexyl hexanoate,6378-65-0,CCCCCCOC(=O)CCCCC
T5598,cis-3-Hexenyl hexanoate,31501-11-8,CCCCCC(=O)OCC\C=C/CC
T5596,2-Acetylpyrazine,22047-25-2,CC(=O)c1cnccn1
T5595,Tropine,120-29-6,CN1[C@H]2CC[C@@H]1C[C@H](O)C2
T5594,Cedrol,77-53-2,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O
T5592,Acetosyringone,2478-38-8,COc1cc(cc(OC)c1O)C(C)=O
T5588,"cis,cis-Muconic acid",1119-72-8,OC(=O)\C=C\C=C/C(O)=O
T5584,Sodium phytate hydrate,14306-25-3,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)O[C@H]1[C@H](OP([O-])([O-])=O)[C@@H](OP([O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@@H]1OP([O-])([O-])=O
T5582,Apocarotenal,1107-26-2,C\C(C=O)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
T5581,Triacanthine,2365-40-4,C\C(C)=C\CNc1ncnc2[nH]cnc12
T5575,Cyclogalegenol,78574-94-4,[H][C@@]1([C@@H](O)C[C@@]2(C)[C@]3([H])C[C@H](O)[C@]4([H])[C@]5(C[C@@]35CC[C@]12C)CC[C@H](O)C4(C)C)[C@@]1(C)CC[C@H](O1)C(C)(C)O
T5574,Guggulsterone E&Z,95975-55-6,[H][C@@]12CC(=O)C(=CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
T5572,2-Benzoxazolinone,59-49-4,O=c1[nH]c2ccccc2o1
T5571,"Forchlorfenuron (KT-30, CPPU)",68157-60-8,Clc1cc(NC(=O)Nc2ccccc2)ccn1
T5566,Ethyl maltol,4940-11-8,CCc1occc(=O)c1O
T5564,Tricarballylic acid,99-14-9,OC(=O)CC(CC(O)=O)C(O)=O
T5562,Methyl nicotinate,93-60-7,COC(=O)c1cccnc1
T5558,Chelidonic acid,99-32-1,OC(=O)c1cc(=O)cc(o1)C(O)=O
T5552,Methyl cinnamate,103-26-4,COC(=O)\C=C\c1ccccc1
T5551,Levulinic acid,123-76-2,CC(=O)CCC(O)=O
T5548,(-)-Verbenone,1196-01-6,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C
T5547,"4-Hydroxy-2,5-dimethyl-3(2H)furanone",3658-77-3,CC1OC(C)=C(O)C1=O
T5545,Maltol,118-71-8,Cc1occc(=O)c1O
T5544,2-Furoic acid,88-14-2,OC(=O)c1ccco1
T5543,TriacetonaMine,826-36-8,CC1(C)CC(=O)CC(C)(C)N1
T5542,Tiglic acid,80-59-1,C\C=C(/C)C(O)=O
T5528,Cyanidin Chloride,528-58-5,[Cl-].Oc1cc(O)c2cc(O)c([o+]c2c1)-c1ccc(O)c(O)c1
T5514,Epibrassinolide,78821-43-9,[H][C@@]1(CC[C@@]2([H])[C@]3([H])COC(=O)[C@@]4([H])C[C@H](O)[C@H](O)C[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)[C@@H](O)[C@H](O)[C@H](C)C(C)C
T5497,AMAROGENTIN,21018-84-8,[H][C@@]12CCOC(=O)C1=CO[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)c1c(O)cc(O)cc1-c1cccc(O)c1)[C@@H]2C=C
T5431,10-Shogaol,36752-54-2,CCCCCCCCCC=CC(=O)CCc1ccc(O)c(OC)c1
T5430,8-SHOGAOL,36700-45-5,CCCCCCC\C=C\C(=O)CCc1ccc(O)c(OC)c1
T5429,"Theaflavin 3,3'-digallate",30462-35-2,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1cc(O)c(O)c2c1cc(cc(O)c2=O)[C@H]1Oc2cc(O)cc(O)c2C[C@H]1OC(=O)c1cc(O)c(O)c(O)c1
T5372,L-(+)-Selenomethionine,3211-76-5,C[Se]CC[C@H](N)C(O)=O
T5320,Tulipalin A,547-65-9,C=C1CCOC1=O
T5301,Crotonic acid,107-93-7,C\C=C\C(O)=O
T5165,Deacetyltaxol,78432-77-6,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C
T5147,Polygalaxanthone XI,857859-82-6,COc1cc2c(cc1O)oc1cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)c(O)c1c2=O
